Server_Workload,Inlet_Temperature,Outlet_Temperature,Ambient_Temperature,Cooling_Unit_Power_Consumption,Chiller_Usage,AHU_Usage,Total_Energy_Cost,Temperature_Deviation,Cooling_Strategy_Action,Output,Energy_Efficiency
67.228882,20.190241,24.628025,24.400376,0.77,67.749472,46.033479,0.09,0.4,Maintain,2,'\'(80.703871-90.144635]\''
61.960924,22.013942,22.735784,23.535476,0.75,64.088911,47.216895,0.11,0.46,'Boost All',3,'\'(80.703871-90.144635]\''
68.54519,19.438493,22.833391,20.938847,0.78,71.583014,41.558901,0.1,3.06,'Boost All',3,'\'(80.703871-90.144635]\''
15.613282,16.549055,19.031044,25.390199,0.42,20,51.153117,0.04,1.39,Maintain,2,'\'(-inf-80.703871]\''
36.307931,17.109384,20.602837,29.55514,0.65,42.598697,60.968226,0.07,5.56,'Eco Mode',4,'\'(-inf-80.703871]\''
66.799014,18.811395,19.706083,18.768283,0.8,75.089139,39.330549,0.07,5.23,'Reduce AHU',1,'\'(80.703871-90.144635]\''
93.902381,25.893521,33.896329,22.751985,1.02,100,44.991791,0.14,1.25,Maintain,2,'\'(90.144635-inf)\''
48.857769,20.844788,23.000312,19.825478,0.58,45.342973,43.848294,0.06,4.17,'Eco Mode',4,'\'(80.703871-90.144635]\''
68.395791,22.238184,28.672829,20.872054,0.71,64.087778,38.606089,0.1,3.13,'Reduce AHU',1,'\'(90.144635-inf)\''
72.85883,23.157188,29.18662,19.363536,0.73,63.999626,43.233241,0.1,4.64,Maintain,2,'\'(90.144635-inf)\''
82.025737,24.058547,31.516677,22.776499,0.89,83.378981,44.52232,0.1,1.22,'Eco Mode',4,'\'(90.144635-inf)\''
83.430879,22.913609,29.02871,22.403401,0.93,85.817322,48.3887,0.12,1.6,Maintain,2,'\'(80.703871-90.144635]\''
84.688494,24.858945,30.875074,24.381268,0.94,84.962796,51.165377,0.1,0.38,Maintain,2,'\'(80.703871-90.144635]\''
65.172321,22.809148,31.178975,24.422786,0.75,61.05159,51.566482,0.1,0.42,'Increase Chiller',0,'\'(80.703871-90.144635]\''
50.52164,20.870563,24.546188,23.454211,0.69,60.382125,42.273744,0.1,0.55,Maintain,2,'\'(-inf-80.703871]\''
63.034616,20.50521,29.447698,26.031609,0.8,68.769224,49.932349,0.11,2.03,'Boost All',3,'\'(-inf-80.703871]\''
57.607316,20.893946,26.270632,24.971055,0.67,54.602,46.2315,0.07,0.97,'Reduce AHU',1,'\'(80.703871-90.144635]\''
72.655017,21.853403,26.52488,21.929696,0.82,74.453252,44.649487,0.09,2.07,'Reduce AHU',1,'\'(80.703871-90.144635]\''
25.876927,18.172469,19.659168,22.423822,0.47,28.920503,46.91155,0.05,1.58,'Increase Chiller',0,'\'(-inf-80.703871]\''
46.262426,19.832707,25.121055,20.664902,0.56,43.168432,41.99545,0.05,3.34,'Increase Chiller',0,'\'(80.703871-90.144635]\''
48.656435,20.587198,23.345873,22.507268,0.66,55.085128,42.882712,0.07,1.49,'Boost All',3,'\'(-inf-80.703871]\''
63.675065,21.313886,25.540948,22.360477,0.65,54.047685,42.528565,0.08,1.64,'Boost All',3,'\'(90.144635-inf)\''
100,24.815247,29.780918,21.435456,0.96,90.904743,47.23757,0.1,2.56,'Eco Mode',4,'\'(90.144635-inf)\''
73.127466,23.269134,31.426921,25.89771,0.92,81.225435,53.339619,0.14,1.9,'Reduce AHU',1,'\'(-inf-80.703871]\''
80.967416,23.695478,31.151115,21.085067,0.85,79.952579,41.31071,0.11,2.91,'Reduce AHU',1,'\'(90.144635-inf)\''
82.032745,24.424382,29.352195,20.573038,0.93,90.060221,42.292728,0.13,3.43,'Reduce AHU',1,'\'(80.703871-90.144635]\''
100,26.94698,29.246558,24.3363,1.02,100,44.992491,0.11,0.34,'Boost All',3,'\'(90.144635-inf)\''
72.295238,22.177349,24.816724,26.439329,0.88,78.151458,51.665679,0.07,2.44,'Eco Mode',4,'\'(80.703871-90.144635]\''
75.070374,23.222713,27.10094,18,0.76,72.897053,36.211007,0.09,6,'Boost All',3,'\'(90.144635-inf)\''
54.204608,20.571586,25.801928,19.988584,0.57,46.25953,40.034117,0.08,4.01,'Boost All',3,'\'(90.144635-inf)\''
16.61805,17.081931,20.981384,21.895731,0.39,20,46.970716,0.03,2.1,Maintain,2,'\'(-inf-80.703871]\''
71.865339,21.347541,25.252851,27.365171,0.79,64.073149,54.988784,0.12,3.37,'Eco Mode',4,'\'(90.144635-inf)\''
54.161557,21.366802,27.268299,25.371611,0.66,48.694791,53.887985,0.07,1.37,'Eco Mode',4,'\'(80.703871-90.144635]\''
53.375974,19.554031,24.515282,21.715121,0.62,51.532496,41.101575,0.07,2.28,'Increase Chiller',0,'\'(80.703871-90.144635]\''
73.95779,24.338596,28.597418,19.256554,0.85,79.186758,43.299606,0.12,4.74,'Reduce AHU',1,'\'(80.703871-90.144635]\''
23.682668,16.499588,21.42143,23.481314,0.44,22.167918,51.786058,0.04,0.52,'Increase Chiller',0,'\'(-inf-80.703871]\''
55.420057,18.541983,20.98969,26.645728,0.68,53.233555,49.989278,0.09,2.65,Maintain,2,'\'(80.703871-90.144635]\''
78.073153,21.951466,25.866339,25.226245,0.93,82.500871,54.84009,0.13,1.23,'Reduce AHU',1,'\'(80.703871-90.144635]\''
94.82763,22.281449,28.935739,24.041213,0.97,91.074574,49.253348,0.14,0.04,'Eco Mode',4,'\'(90.144635-inf)\''
63.999657,19.53046,28.40915,22.156956,0.67,55.919601,45.311004,0.09,1.84,Maintain,2,'\'(90.144635-inf)\''
67.714037,21.034908,27.19602,21.74872,0.71,63.501688,40.413199,0.06,2.25,'Eco Mode',4,'\'(90.144635-inf)\''
27.924907,17.713061,24.917836,26.132345,0.45,22.325973,54.255358,0.04,2.13,'Reduce AHU',1,'\'(-inf-80.703871]\''
47.271665,20.366062,27.290213,21.954229,0.56,45.336331,40.352435,0.08,2.05,Maintain,2,'\'(80.703871-90.144635]\''
57.470059,20.612701,26.26672,24.40977,0.66,48.895621,52.807415,0.09,0.41,'Increase Chiller',0,'\'(80.703871-90.144635]\''
64.448413,21.181073,28.500897,26.19796,0.8,65.126684,55.678279,0.07,2.2,'Boost All',3,'\'(-inf-80.703871]\''
92.486083,24.046787,31.163312,26.852275,1.07,97.120092,57.665896,0.1,2.85,'Eco Mode',4,'\'(80.703871-90.144635]\''
80.579318,22.212453,25.170336,28.530501,0.93,78.811188,59.973903,0.13,4.53,Maintain,2,'\'(80.703871-90.144635]\''
54.084675,20.515518,25.5307,21.327293,0.69,62.665437,38.423324,0.09,2.67,Maintain,2,'\'(-inf-80.703871]\''
100,25.35093,31.181075,26.596735,1.08,100,55.448627,0.14,2.6,'Boost All',3,'\'(90.144635-inf)\''
96.97726,26.661259,32.41002,25.107631,1.03,100,45.445087,0.1,1.11,Maintain,2,'\'(90.144635-inf)\''
82.594402,21.390367,25.674754,20.549486,0.83,78.229298,40.636482,0.11,3.45,'Eco Mode',4,'\'(90.144635-inf)\''
48.735572,19.737763,20.855101,23.834886,0.6,44.705203,49.048052,0.07,0.17,Maintain,2,'\'(80.703871-90.144635]\''
51.923684,20.083178,23.376639,31.526974,0.76,57.423512,60.248994,0.11,7.53,Maintain,2,'\'(-inf-80.703871]\''
45.229267,17.803819,25.426219,27.4421,0.67,49.74165,54.741161,0.08,3.44,'Increase Chiller',0,'\'(-inf-80.703871]\''
22.116311,17.90645,21.761179,24.202013,0.44,28.058787,43.603528,0.07,0.2,'Eco Mode',4,'\'(-inf-80.703871]\''
76.515304,23.137427,28.346346,20.176882,0.81,73.865017,43.886929,0.07,3.82,'Eco Mode',4,'\'(90.144635-inf)\''
57.806841,20.983257,23.256825,23.360886,0.7,58.179621,47.173815,0.06,0.64,'Reduce AHU',1,'\'(80.703871-90.144635]\''
47.484545,19.263398,21.776898,23.998238,0.6,43.011034,50.535196,0.05,0,Maintain,2,'\'(-inf-80.703871]\''
79.832722,22.172023,26.643433,18.461062,0.78,76.225498,34.583835,0.08,5.54,'Reduce AHU',1,'\'(90.144635-inf)\''
53.859615,20.111156,26.250659,24.427202,0.7,59.312732,45.019036,0.06,0.43,'Eco Mode',4,'\'(-inf-80.703871]\''
71.08481,23.851673,31.067812,22.299115,0.73,65.12066,42.27834,0.07,1.7,'Reduce AHU',1,'\'(90.144635-inf)\''
55.741577,18.800517,24.63306,20.544348,0.59,46.49515,43.039059,0.06,3.46,'Reduce AHU',1,'\'(90.144635-inf)\''
59.414089,19.402011,24.377646,22.685413,0.71,58.539956,48.802068,0.1,1.31,Maintain,2,'\'(80.703871-90.144635]\''
68.71763,22.224436,26.170293,25.076289,0.85,72.049137,54.551542,0.1,1.08,'Boost All',3,'\'(80.703871-90.144635]\''
68.636322,22.788967,26.111669,26.564177,0.83,67.491982,57.740246,0.12,2.56,'Reduce AHU',1,'\'(80.703871-90.144635]\''
78.672037,23.836206,29.079183,26.698315,0.84,70.069944,55.773321,0.11,2.7,'Reduce AHU',1,'\'(90.144635-inf)\''
92.832183,23.624889,28.969608,25.138161,1.07,100,53.638856,0.12,1.14,'Eco Mode',4,'\'(80.703871-90.144635]\''
50.871577,19.622803,25.357207,24.971458,0.7,56.090823,51.139397,0.09,0.97,'Reduce AHU',1,'\'(-inf-80.703871]\''
87.652427,23.724716,30.557403,26.893907,1.04,96.342487,53.788754,0.14,2.89,'Increase Chiller',0,'\'(80.703871-90.144635]\''
45.129319,20.674334,24.926575,22.195202,0.66,53.590851,45.8794,0.09,1.8,'Eco Mode',4,'\'(-inf-80.703871]\''
84.511221,23.886316,29.18328,24.167693,0.93,85.214046,50.292267,0.13,0.17,Maintain,2,'\'(90.144635-inf)\''
69.415128,21.2211,25.656096,20.03163,0.77,71.000522,39.876464,0.1,3.97,'Eco Mode',4,'\'(80.703871-90.144635]\''
68.297567,21.980333,28.225295,23.219047,0.79,68.790084,48.188667,0.09,0.78,'Boost All',3,'\'(80.703871-90.144635]\''
89.266786,24.305519,33.413458,24.704586,0.93,87.826862,45.802214,0.1,0.7,'Reduce AHU',1,'\'(90.144635-inf)\''
82.493809,25.529487,29.443971,21.2359,0.9,85.84515,43.004307,0.13,2.76,'Reduce AHU',1,'\'(90.144635-inf)\''
56.70848,22.43175,30.250351,24.178993,0.74,63.757648,45.059624,0.08,0.18,'Boost All',3,'\'(-inf-80.703871]\''
90.487133,22.906378,28.862556,24.392644,0.97,92.537668,45.048633,0.14,0.39,'Boost All',3,'\'(90.144635-inf)\''
72.31082,21.964921,27.364174,25.167628,0.82,70.170415,50.785382,0.11,1.17,'Eco Mode',4,'\'(80.703871-90.144635]\''
27.066934,18.045746,20.260593,22.941882,0.51,32.746936,48.736114,0.07,1.06,'Reduce AHU',1,'\'(-inf-80.703871]\''
62.305182,20.435679,25.718477,21.631013,0.73,61.282774,47.06359,0.09,2.37,'Reduce AHU',1,'\'(80.703871-90.144635]\''
78.314398,24.195643,28.840466,22.965922,0.88,81.580005,46.011546,0.08,1.03,Maintain,2,'\'(80.703871-90.144635]\''
77.925801,22.618407,26.591981,26.362793,0.9,80.540525,51.390765,0.08,2.36,'Boost All',3,'\'(80.703871-90.144635]\''
49.583688,18.815341,24.247689,25.060778,0.59,42.130834,50.450387,0.05,1.06,Maintain,2,'\'(80.703871-90.144635]\''
69.667703,21.308037,24.903153,26.20531,0.79,66.402694,51.410851,0.08,2.21,'Eco Mode',4,'\'(80.703871-90.144635]\''
84.671368,22.031394,25.264986,22.589602,0.97,91.572549,47.619202,0.09,1.41,Maintain,2,'\'(80.703871-90.144635]\''
90.644795,23.971648,26.684675,22.570864,0.97,94.610817,43.460791,0.08,1.43,'Boost All',3,'\'(90.144635-inf)\''
52.758205,19.162529,24.61725,23.007645,0.6,46.955432,45.648428,0.05,0.99,'Increase Chiller',0,'\'(80.703871-90.144635]\''
100,24.031157,28.452513,23.663783,0.99,94.871172,46.266254,0.1,0.34,Maintain,2,'\'(90.144635-inf)\''
72.17075,21.580011,26.708421,24.411905,0.8,68.545658,50.356186,0.07,0.41,'Increase Chiller',0,'\'(80.703871-90.144635]\''
79.126318,20.752285,26.161641,22.571967,0.86,82.054174,41.119243,0.1,1.43,Maintain,2,'\'(90.144635-inf)\''
54.656554,20.657519,27.308943,28.959524,0.72,55.268799,55.490581,0.07,4.96,'Boost All',3,'\'(-inf-80.703871]\''
55.2511,20.618882,24.305017,27.566294,0.7,50.404476,59.820795,0.07,3.57,'Increase Chiller',0,'\'(-inf-80.703871]\''
79.46488,24.419833,30.681791,23.910481,0.81,70.24133,49.23222,0.07,0.09,Maintain,2,'\'(90.144635-inf)\''
36.304432,17.551284,19.212625,20.906888,0.43,27.234203,41.676157,0.06,3.09,'Increase Chiller',0,'\'(80.703871-90.144635]\''
93.154673,24.821273,30.160398,22.418044,0.96,91.65031,45.396838,0.1,1.58,'Reduce AHU',1,'\'(90.144635-inf)\''
73.153594,23.076266,27.077634,19.698414,0.82,76.725547,41.179951,0.1,4.3,'Increase Chiller',0,'\'(80.703871-90.144635]\''
97.734361,22.950801,26.394954,23.992968,0.94,90.487122,43.727696,0.13,0.01,Maintain,2,'\'(90.144635-inf)\''
74.729464,22.929232,31.470995,22.271465,0.86,77.823599,48.381991,0.11,1.73,'Increase Chiller',0,'\'(80.703871-90.144635]\''
36.369674,19.565357,23.318035,24.987287,0.48,30.750068,46.717297,0.04,0.99,'Boost All',3,'\'(-inf-80.703871]\''
54.183643,19.392675,24.583778,20.360282,0.63,52.387928,42.768341,0.09,3.64,'Eco Mode',4,'\'(80.703871-90.144635]\''
92.871184,23.592141,28.109727,22.84171,0.96,89.231978,49.615476,0.08,1.16,'Boost All',3,'\'(90.144635-inf)\''
78.565714,23.457898,30.786922,22.781029,0.76,68.982812,42.132714,0.09,1.22,'Boost All',3,'\'(90.144635-inf)\''
65.083343,21.211005,24.655103,25.824618,0.73,61.344917,48.291997,0.08,1.82,'Eco Mode',4,'\'(80.703871-90.144635]\''
93.743386,22.239592,23.896829,28.36905,1.05,92.384989,61.307542,0.13,4.37,'Increase Chiller',0,'\'(80.703871-90.144635]\''
77.892875,23.086601,28.180028,23.160497,0.82,71.606348,49.066943,0.07,0.84,Maintain,2,'\'(90.144635-inf)\''
50.050494,19.896569,25.675181,23.679905,0.57,41.406135,47.416552,0.07,0.32,Maintain,2,'\'(80.703871-90.144635]\''
38.94331,18.417437,22.266162,23.799333,0.57,43.911484,43.981551,0.07,0.2,'Eco Mode',4,'\'(-inf-80.703871]\''
79.637922,21.9309,27.07543,19.896387,0.79,76.120295,35.312246,0.07,4.1,'Eco Mode',4,'\'(90.144635-inf)\''
100,23.596936,27.774266,24.429808,1.02,100,44.138969,0.13,0.43,Maintain,2,'\'(90.144635-inf)\''
64.067192,20.344654,25.636144,27.177556,0.81,66.299012,55.213621,0.08,3.18,Maintain,2,'\'(-inf-80.703871]\''
75.356628,21.887025,24.927076,25.46361,0.82,72.693985,48.348846,0.08,1.46,'Increase Chiller',0,'\'(90.144635-inf)\''
34.938704,18.655207,24.148042,24.879715,0.51,34.499363,47.174647,0.05,0.88,Maintain,2,'\'(-inf-80.703871]\''
66.996319,22.27215,26.278235,19.818819,0.67,57.905982,40.767824,0.09,4.18,'Reduce AHU',1,'\'(90.144635-inf)\''
35.917412,17.387281,21.616063,23.470068,0.6,43.550883,50.799187,0.07,0.53,'Increase Chiller',0,'\'(-inf-80.703871]\''
60.098986,20.899576,27.719066,23.660237,0.68,56.412103,45.695892,0.07,0.34,'Reduce AHU',1,'\'(80.703871-90.144635]\''
51.501564,21.033853,23.482807,22.634679,0.63,52.23787,42.174219,0.09,1.37,Maintain,2,'\'(80.703871-90.144635]\''
72.855343,21.870725,22.147344,25.750159,0.83,71.861993,51.515524,0.12,1.75,'Increase Chiller',0,'\'(80.703871-90.144635]\''
57.072722,20.751106,29.73151,22.897544,0.71,61.480698,42.789494,0.11,1.1,'Increase Chiller',0,'\'(-inf-80.703871]\''
65.965805,20.213917,27.129819,27.73392,0.84,67.887683,59.145664,0.08,3.73,'Reduce AHU',1,'\'(-inf-80.703871]\''
72.6434,21.316584,27.177794,21.996638,0.84,74.250213,48.245871,0.08,2,Maintain,2,'\'(80.703871-90.144635]\''
65.893259,20.713312,25.806445,22.496245,0.83,75.168462,44.761453,0.09,1.5,'Reduce AHU',1,'\'(-inf-80.703871]\''
64.92864,21.31408,24.267477,24.273016,0.73,60.619298,49.200343,0.1,0.27,'Eco Mode',4,'\'(80.703871-90.144635]\''
65.957681,21.636711,22.685547,22.587486,0.83,74.856171,46.279926,0.11,1.41,'Reduce AHU',1,'\'(-inf-80.703871]\''
85.211171,23.265789,29.61288,20.320802,0.87,82.077084,41.975298,0.08,3.68,'Boost All',3,'\'(90.144635-inf)\''
95.02231,24.709138,32.675604,18.284986,0.96,95.359322,39.459329,0.14,5.72,'Reduce AHU',1,'\'(90.144635-inf)\''
31.418833,17.705514,24.750623,18.790552,0.44,29.434388,40.665641,0.05,5.21,'Reduce AHU',1,'\'(-inf-80.703871]\''
60.833266,21.548303,27.152399,25.828502,0.74,61.771919,48.93533,0.11,1.83,Maintain,2,'\'(80.703871-90.144635]\''
53.68072,22.7529,23.134083,22.743773,0.64,52.975522,42.528879,0.09,1.26,'Increase Chiller',0,'\'(80.703871-90.144635]\''
33.769028,18.997306,20.383794,24.953389,0.48,31.825108,45.439022,0.05,0.95,'Boost All',3,'\'(-inf-80.703871]\''
72.860017,24.177341,30.066462,32.116739,0.84,66.671502,60.609573,0.11,8.12,'Reduce AHU',1,'\'(80.703871-90.144635]\''
52.714302,20.4014,27.906239,26.589397,0.76,58.399613,58.070908,0.07,2.59,'Boost All',3,'\'(-inf-80.703871]\''
82.9248,23.632305,27.453938,28.427897,0.87,75.161901,53.125282,0.09,4.43,'Increase Chiller',0,'\'(90.144635-inf)\''
83.91957,22.246278,26.139992,24.955015,0.94,88.887523,46.508549,0.11,0.96,'Eco Mode',4,'\'(80.703871-90.144635]\''
67.810375,21.84843,22.20467,20.906102,0.83,75.607629,45.92656,0.1,3.09,'Reduce AHU',1,'\'(80.703871-90.144635]\''
19.426451,15.578041,18.742422,20.73746,0.4,26.389965,37.474936,0.04,3.26,'Increase Chiller',0,'\'(-inf-80.703871]\''
78.546031,23.260985,26.95969,21.645853,0.88,80.560244,47.06616,0.08,2.35,'Increase Chiller',0,'\'(80.703871-90.144635]\''
10,15,20.743163,28.549897,0.45,20,58.222699,0.06,4.55,Maintain,2,'\'(-inf-80.703871]\''
54.265768,21.317335,26.985307,26.626131,0.64,49.319793,48.599046,0.06,2.63,'Reduce AHU',1,'\'(80.703871-90.144635]\''
67.279882,22.774101,28.294296,21.913857,0.77,66.221906,48.214439,0.1,2.09,'Eco Mode',4,'\'(80.703871-90.144635]\''
61.288408,20.227686,23.571282,27.599836,0.69,51.579315,56.161369,0.08,3.6,'Boost All',3,'\'(80.703871-90.144635]\''
98.058294,21.716997,26.619748,20.725431,0.99,100,38.239687,0.11,3.27,'Eco Mode',4,'\'(90.144635-inf)\''
67.989632,21.109512,21.109512,25.052771,0.86,77.596062,48.341953,0.08,1.05,'Boost All',3,'\'(-inf-80.703871]\''
68.833,18.533497,19.893295,26.581016,0.77,62.790771,54.199104,0.09,2.58,'Boost All',3,'\'(80.703871-90.144635]\''
34.240617,20.244436,26.988475,21.449381,0.51,37.906002,42.337292,0.06,2.55,Maintain,2,'\'(-inf-80.703871]\''
60.419393,22.702532,29.919591,27.945849,0.82,65.576981,59.617188,0.08,3.95,Maintain,2,'\'(-inf-80.703871]\''
52.711107,20.50627,24.237168,22.250665,0.7,61.453663,41.688783,0.07,1.75,Maintain,2,'\'(-inf-80.703871]\''
32.766115,18.724905,23.35633,24.597597,0.49,29.964227,50.457718,0.05,0.6,'Boost All',3,'\'(-inf-80.703871]\''
53.497527,20.952777,29.466679,21.997774,0.58,43.848608,45.129225,0.06,2,'Eco Mode',4,'\'(90.144635-inf)\''
38.767963,19.453922,21.233567,24.91416,0.57,41.801204,46.508134,0.06,0.91,'Eco Mode',4,'\'(-inf-80.703871]\''
41.136277,19.931893,27.649233,20.389858,0.48,32.104766,44.932649,0.04,3.61,'Eco Mode',4,'\'(80.703871-90.144635]\''
75.238522,22.605905,25.718621,21.206005,0.83,75.791847,45.156405,0.09,2.79,Maintain,2,'\'(90.144635-inf)\''
100,24.626962,26.475803,21.623043,0.99,94.746535,47.183942,0.13,2.38,'Reduce AHU',1,'\'(90.144635-inf)\''
53.181951,18.208829,25.436413,22.077953,0.73,62.623249,46.234661,0.09,1.92,Maintain,2,'\'(-inf-80.703871]\''
69.256077,20.610847,26.656609,20.574935,0.73,64.934463,41.77137,0.06,3.43,'Reduce AHU',1,'\'(90.144635-inf)\''
59.146796,22.185591,24.968154,22.918856,0.76,65.540559,46.959048,0.08,1.08,'Eco Mode',4,'\'(-inf-80.703871]\''
41.52434,20.089424,24.703849,24.437244,0.52,34.491325,47.887256,0.05,0.44,'Boost All',3,'\'(-inf-80.703871]\''
73.8754,24.492642,29.578215,19.288084,0.81,78.135353,36.546897,0.12,4.71,'Increase Chiller',0,'\'(90.144635-inf)\''
75.555018,21.729101,27.30123,28.138662,0.84,73.262712,51.379473,0.07,4.14,'Eco Mode',4,'\'(80.703871-90.144635]\''
42.161911,19.460231,24.366664,21.066604,0.53,43.325096,37.293714,0.06,2.93,Maintain,2,'\'(-inf-80.703871]\''
68.094058,20.872665,23.20516,25.923162,0.86,73.149733,55.096367,0.13,1.92,'Eco Mode',4,'\'(-inf-80.703871]\''
93.120828,22.742911,24.18676,21.025411,0.9,88.983061,38.532692,0.08,2.97,'Increase Chiller',0,'\'(90.144635-inf)\''
72.452319,23.609811,26.47737,24.762195,0.79,67.934437,48.741998,0.09,0.76,'Reduce AHU',1,'\'(90.144635-inf)\''
59.71023,20.97697,27.167853,25.80012,0.67,50.202712,53.914878,0.06,1.8,'Increase Chiller',0,'\'(80.703871-90.144635]\''
89.030887,24.18068,27.07857,20.33064,0.89,83.74887,43.518076,0.11,3.67,'Boost All',3,'\'(90.144635-inf)\''
89.898295,22.880228,30.783624,20.783207,0.86,83.15059,39.365888,0.08,3.22,'Reduce AHU',1,'\'(90.144635-inf)\''
69.619149,21.313115,21.357397,22.676279,0.69,60.287913,42.106213,0.07,1.32,'Boost All',3,'\'(90.144635-inf)\''
51.275372,18.283799,24.448061,21.390302,0.54,43.122249,38.520975,0.06,2.61,'Eco Mode',4,'\'(90.144635-inf)\''
22.409323,17.678985,23.042956,23.331722,0.41,20,49.691369,0.05,0.67,'Reduce AHU',1,'\'(-inf-80.703871]\''
61.218384,20.083342,24.033628,26.348933,0.75,57.740213,57.135289,0.07,2.35,'Reduce AHU',1,'\'(80.703871-90.144635]\''
45.278223,18.378125,21.870941,27.124106,0.63,45.263805,53.921238,0.07,3.12,'Eco Mode',4,'\'(-inf-80.703871]\''
37.597736,18.890818,21.618781,32.260833,0.66,40.06597,68.241991,0.08,8.26,'Eco Mode',4,'\'(-inf-80.703871]\''
61.745705,19.941668,22.624647,28.177309,0.8,63.107071,58.590288,0.07,4.18,'Reduce AHU',1,'\'(-inf-80.703871]\''
70.966877,21.292305,27.841671,23.804829,0.8,71.633552,45.747822,0.11,0.2,'Eco Mode',4,'\'(80.703871-90.144635]\''
76.646937,23.993428,29.017719,23.100781,0.9,81.227744,49.638888,0.1,0.9,'Increase Chiller',0,'\'(80.703871-90.144635]\''
64.624625,22.739585,25.769261,25.611292,0.74,61.010883,51.006574,0.1,1.61,'Boost All',3,'\'(80.703871-90.144635]\''
73.50515,20.852019,23.308381,26.867763,0.93,80.499448,57.218018,0.1,2.87,'Eco Mode',4,'\'(-inf-80.703871]\''
76.410626,23.409415,30.829356,25.087083,0.88,76.098599,54.076381,0.09,1.09,'Increase Chiller',0,'\'(80.703871-90.144635]\''
81.366744,22.398907,31.185725,22.760019,0.83,75.209989,46.093011,0.12,1.24,'Eco Mode',4,'\'(90.144635-inf)\''
49.144335,20.231433,24.829057,19.160728,0.55,45.841355,36.283627,0.08,4.84,Maintain,2,'\'(80.703871-90.144635]\''
89.011466,21.958229,26.519058,25.664932,0.89,79.692168,50.132358,0.09,1.66,'Eco Mode',4,'\'(90.144635-inf)\''
69.685045,22.87551,28.044793,24.852973,0.77,68.052972,45.120862,0.09,0.85,Maintain,2,'\'(90.144635-inf)\''
74.148267,21.620179,24.738456,24.859315,0.82,70.048879,52.554419,0.11,0.86,'Increase Chiller',0,'\'(90.144635-inf)\''
72.081752,22.886818,26.977798,27.220804,0.77,62.969367,54.065774,0.09,3.22,Maintain,2,'\'(90.144635-inf)\''
66.498463,20.639141,26.977802,25.253773,0.85,74.548185,50.845212,0.1,1.25,'Eco Mode',4,'\'(-inf-80.703871]\''
64.802213,21.135574,25.315106,21.45459,0.74,65.799758,43.319401,0.11,2.55,'Increase Chiller',0,'\'(80.703871-90.144635]\''
65.35149,22.739508,31.758851,28.188343,0.79,61.423394,59.896646,0.1,4.19,Maintain,2,'\'(80.703871-90.144635]\''
50.593059,21.654736,27.919213,22.027968,0.67,53.668441,48.106825,0.07,1.97,'Boost All',3,'\'(-inf-80.703871]\''
60.421952,20.794506,26.665415,25.493683,0.78,67.860354,48.144669,0.09,1.49,'Eco Mode',4,'\'(-inf-80.703871]\''
55.5181,19.90527,27.767147,19.218475,0.6,50.04496,39.995179,0.06,4.78,'Increase Chiller',0,'\'(90.144635-inf)\''
78.793457,23.876796,30.941989,29.749136,0.91,78.590449,55.531208,0.11,5.75,Maintain,2,'\'(80.703871-90.144635]\''
55.334291,20.950268,23.809811,25.359364,0.76,63.843278,49.605058,0.11,1.36,'Eco Mode',4,'\'(-inf-80.703871]\''
80.181524,23.460615,28.665455,20.01523,0.93,88.867386,43.543523,0.09,3.98,'Boost All',3,'\'(80.703871-90.144635]\''
77.301006,22.222716,25.065496,25.514794,0.86,74.615277,52.106589,0.08,1.51,'Eco Mode',4,'\'(80.703871-90.144635]\''
62.937537,20.580239,25.543115,27.893114,0.86,70.807912,59.036479,0.12,3.89,'Increase Chiller',0,'\'(-inf-80.703871]\''
